"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type"
"gd-1009904903081","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009904903081","","AI Software Engineer","Mastercard","Boston, MA","2025-10-11","yearly","direct_data","yearly",92000.0,176000.0,"USD",False,"","engineering","organic","","","1009904903081 employees","https://www.glassdoor.com/Overview/W-EI_IE3677.htm","https://media.glassdoor.com/sql/3677/mastercard-squarelogo-1468516067022.png","1009904903081 employees","Boston, MA","1009904903081 employees","1009904903081 employees","1009904903081 employees","sql","","1009904903081 employees","1009904903081 employees","1009904903081 employees",""
"gd-1009904471737","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009904471737","","Director, Translational Data Science, Haematology R&D","AstraZeneca","Waltham, MA","2025-10-11","yearly","direct_data","yearly",177520.0,266280.0,"USD",False,"director","data","organic","","","1009904471737 employees","https://www.glassdoor.com/Overview/W-EI_IE9214.htm","https://media.glassdoor.com/sql/9214/astrazeneca-squareLogo-1656403626047.png","1009904471737 employees","Waltham, MA","1009904471737 employees","1009904471737 employees","1009904471737 employees","sql","","1009904471737 employees","1009904471737 employees","1009904471737 employees",""
"gd-1009903397529","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009903397529","","Associate Director, AI/ML","Takeda Pharmaceutical","Boston, MA","2025-10-10","yearly","direct_data","yearly",153600.0,241340.0,"USD",False,"director","","sponsored","","","1009903397529 employees","https://www.glassdoor.com/Overview/W-EI_IE7774.htm","https://media.glassdoor.com/sql/7774/takeda-pharmaceuticals-squarelogo-1496324580544.png","1009903397529 employees","Boston, MA","1009903397529 employees","1009903397529 employees","1009903397529 employees","sql","","1009903397529 employees","1009903397529 employees","1009903397529 employees",""
"gd-1009903397535","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009903397535","","Director, Generative AI","Takeda Pharmaceutical","Boston, MA","2025-10-10","yearly","direct_data","yearly",174500.0,274230.0,"USD",False,"director","","sponsored","","","1009903397535 employees","https://www.glassdoor.com/Overview/W-EI_IE7774.htm","https://media.glassdoor.com/sql/7774/takeda-pharmaceuticals-squarelogo-1496324580544.png","1009903397535 employees","Boston, MA","1009903397535 employees","1009903397535 employees","1009903397535 employees","sql","","1009903397535 employees","1009903397535 employees","1009903397535 employees",""
"gd-1009903089397","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009903089397","","Sr. Scientist, AI/ML (Biologics)","Takeda Pharmaceutical","Boston, MA","2025-10-10","yearly","direct_data","yearly",137000.0,215270.0,"USD",False,"senior","","sponsored","","","1009903089397 employees","https://www.glassdoor.com/Overview/W-EI_IE7774.htm","https://media.glassdoor.com/sql/7774/takeda-pharmaceuticals-squarelogo-1496324580544.png","1009903089397 employees","Boston, MA","1009903089397 employees","1009903089397 employees","1009903089397 employees","sql","senior","1009903089397 employees","1009903089397 employees","1009903089397 employees",""
"gd-1009903397538","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009903397538","","Senior Manager of Statistics- CMC","Takeda Pharmaceutical","Cambridge, MA","2025-10-10","yearly","direct_data","yearly",137000.0,215270.0,"USD",False,"senior","","sponsored","","","1009903397538 employees","https://www.glassdoor.com/Overview/W-EI_IE7774.htm","https://media.glassdoor.com/sql/7774/takeda-pharmaceuticals-squarelogo-1496324580544.png","1009903397538 employees","Cambridge, MA","1009903397538 employees","1009903397538 employees","1009903397538 employees","sql","senior","1009903397538 employees","1009903397538 employees","1009903397538 employees",""
"gd-1009903129269","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009903129269","","MSDA Teaching Assistant","Mass General Brigham","Charlestown, MA","2025-10-10","","","","","","",False,"","","organic","","","1009903129269 employees","https://www.glassdoor.com/Overview/W-EI_IE6284.htm","https://media.glassdoor.com/sql/6284/mass-general-brigham-squarelogo-1607436810723.png","1009903129269 employees","Charlestown, MA","1009903129269 employees","1009903129269 employees","1009903129269 employees","sql","","1009903129269 employees","1009903129269 employees","1009903129269 employees",""
"gd-1009903930869","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009903930869","","AI Engineering Manager","Mastercard","Boston, MA","2025-10-10","yearly","direct_data","yearly",138000.0,265000.0,"USD",False,"manager","engineering","organic","","","1009903930869 employees","https://www.glassdoor.com/Overview/W-EI_IE3677.htm","https://media.glassdoor.com/sql/3677/mastercard-squarelogo-1468516067022.png","1009903930869 employees","Boston, MA","1009903930869 employees","1009903930869 employees","1009903930869 employees","sql","","1009903930869 employees","1009903930869 employees","1009903930869 employees",""
"gd-1009904044877","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009904044877","","Sr. Data Engineer","CVS Health","Boston, MA","2025-10-10","yearly","direct_data","yearly",83430.0,222480.0,"USD",False,"senior","engineering","organic","","","1009904044877 employees","https://www.glassdoor.com/Overview/W-EI_IE437.htm","https://media.glassdoor.com/sql/437/cvs-health-squareLogo-1613508257835.png","1009904044877 employees","Boston, MA","1009904044877 employees","1009904044877 employees","1009904044877 employees","sql","senior","1009904044877 employees","1009904044877 employees","1009904044877 employees",""
"gd-1009901866688","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009901866688","","Data Scientist","Avis Budget Group","Boston, MA","2025-10-09","yearly","direct_data","yearly",120000.0,145000.0,"USD",False,"","data","organic","","","1009901866688 employees","https://www.glassdoor.com/Overview/W-EI_IE7303.htm","https://media.glassdoor.com/sql/7303/avis-budget-group-squarelogo-1459194169939.png","1009901866688 employees","Boston, MA","1009901866688 employees","1009901866688 employees","1009901866688 employees","sql","","1009901866688 employees","1009901866688 employees","1009901866688 employees",""
"gd-1009902428331","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009902428331","","Senior Artificial Intelligence (AI) Engineer","Frank Rimerman and Co LLP","United States","2025-10-09","yearly","direct_data","yearly",150000.0,180000.0,"USD",False,"senior","engineering","sponsored","","","1009902428331 employees","https://www.glassdoor.com/Overview/W-EI_IE245125.htm","https://media.glassdoor.com/sql/245125/frank-rimerman-co-llp-squarelogo.png","1009902428331 employees","United States","1009902428331 employees","1009902428331 employees","1009902428331 employees","sql","senior","1009902428331 employees","1009902428331 employees","1009902428331 employees",""
"gd-1009902048037","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009902048037","","Data Analyst II","CoventBridge Group","United States","2025-10-09","yearly","direct_data","yearly",60000.0,75000.0,"USD",False,"","data","sponsored","","","1009902048037 employees","https://www.glassdoor.com/Overview/W-EI_IE1284130.htm","https://media.glassdoor.com/sql/1284130/coventbridge-group-squareLogo-1657823460618.png","1009902048037 employees","United States","1009902048037 employees","1009902048037 employees","1009902048037 employees","sql","","1009902048037 employees","1009902048037 employees","1009902048037 employees",""
"gd-1009902681554","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009902681554","","AIML - ML Engineer, Safety Human Evaluation","Apple","Cambridge, MA","2025-10-09","yearly","direct_data","yearly",162500.0,286400.0,"USD",False,"","engineering","organic","","","1009902681554 employees","https://www.glassdoor.com/Overview/W-EI_IE1138.htm","https://media.glassdoor.com/sql/1138/apple-squarelogo-1595530154096.png","1009902681554 employees","Cambridge, MA","1009902681554 employees","1009902681554 employees","1009902681554 employees","sql","","1009902681554 employees","1009902681554 employees","1009902681554 employees",""
"gd-1009902280635","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009902280635","","Product Manager, Clinical Data Science & AI","CVS Health","Wellesley, MA","2025-10-09","yearly","direct_data","yearly",92700.0,222480.0,"USD",False,"manager","data","organic","","","1009902280635 employees","https://www.glassdoor.com/Overview/W-EI_IE437.htm","https://media.glassdoor.com/sql/437/cvs-health-squareLogo-1613508257835.png","1009902280635 employees","Wellesley, MA","1009902280635 employees","1009902280635 employees","1009902280635 employees","sql","","1009902280635 employees","1009902280635 employees","1009902280635 employees",""
"gd-1009902079650","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009902079650","","Principal Data Scientist (Clinical Informatics)","CVS Health","Wellesley, MA","2025-10-09","yearly","direct_data","yearly",144200.0,288400.0,"USD",False,"principal","data","organic","","","1009902079650 employees","https://www.glassdoor.com/Overview/W-EI_IE437.htm","https://media.glassdoor.com/sql/437/cvs-health-squareLogo-1613508257835.png","1009902079650 employees","Wellesley, MA","1009902079650 employees","1009902079650 employees","1009902079650 employees","sql","","1009902079650 employees","1009902079650 employees","1009902079650 employees",""
"gd-1009900362525","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009900362525","","Data Scientist","Zipcar, Inc.","Boston, MA","2025-10-08","yearly","direct_data","yearly",120000.0,145000.0,"USD",False,"","data","organic","","","1009900362525 employees","https://www.glassdoor.com/Overview/W-EI_IE38123.htm","https://media.glassdoor.com/sql/38123/zipcar-squarelogo-1556305152772.png","1009900362525 employees","Boston, MA","1009900362525 employees","1009900362525 employees","1009900362525 employees","sql","","1009900362525 employees","1009900362525 employees","1009900362525 employees",""
"gd-1009900015827","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009900015827","","2026 Co-Op, Biostatistics and Programming","Moderna, Inc.","Cambridge, MA","2025-10-08","yearly","direct_data","yearly",108161.0,193894.0,"USD",False,"","","organic","","","1009900015827 employees","https://www.glassdoor.com/Overview/W-EI_IE453959.htm","https://media.glassdoor.com/sql/453959/moderna-squareLogo-1617495708040.png","1009900015827 employees","Cambridge, MA","1009900015827 employees","1009900015827 employees","1009900015827 employees","sql","","1009900015827 employees","1009900015827 employees","1009900015827 employees",""
"gd-1009900150090","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009900150090","","Assistant Director, Data Science","Liberty Mutual","Boston, MA","2025-10-08","yearly","direct_data","yearly",117000.0,225000.0,"USD",False,"director","data","organic","","","1009900150090 employees","https://www.glassdoor.com/Overview/W-EI_IE2874.htm","https://media.glassdoor.com/sql/2874/liberty-mutual-insurance-squarelogo-1550851957951.png","1009900150090 employees","Boston, MA","1009900150090 employees","1009900150090 employees","1009900150090 employees","sql","","1009900150090 employees","1009900150090 employees","1009900150090 employees",""
"gd-1009900560525","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009900560525","","Co-op, Machine Learning","Biogen","Cambridge, MA","2025-10-08","hourly","direct_data","hourly",25.0,38.0,"USD",False,"","","organic","","","1009900560525 employees","https://www.glassdoor.com/Overview/W-EI_IE1336.htm","https://media.glassdoor.com/sql/1336/biogen-squareLogo-1689251745091.png","1009900560525 employees","Cambridge, MA","1009900560525 employees","1009900560525 employees","1009900560525 employees","sql","","1009900560525 employees","1009900560525 employees","1009900560525 employees",""
"gd-1009901205472","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009901205472","","AI Digital Innovation Analyst (hybrid)","Insulet Corporation","Acton, MA","2025-10-08","yearly","direct_data","yearly",81825.0,122738.0,"USD",False,"","","organic","","","1009901205472 employees","https://www.glassdoor.com/Overview/W-EI_IE42520.htm","https://media.glassdoor.com/sql/42520/insulet-corporation-squareLogo-1738608392121.png","1009901205472 employees","Acton, MA","1009901205472 employees","1009901205472 employees","1009901205472 employees","git, sql","","1009901205472 employees","1009901205472 employees","1009901205472 employees","hybrid"
"gd-1009901325111","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009901325111","","Risk Analyst (ILS)","Verisk","Boston, MA","2025-10-08","yearly","direct_data","yearly",59468.0,85541.0,"USD",False,"","","organic","","","1009901325111 employees","https://www.glassdoor.com/Overview/W-EI_IE140233.htm","https://media.glassdoor.com/sql/140233/verisk-analytics-squareLogo-1665615425256.png","1009901325111 employees","Boston, MA","1009901325111 employees","1009901325111 employees","1009901325111 employees","sql","","1009901325111 employees","1009901325111 employees","1009901325111 employees",""
